Timestamp(us), ax, ay, az, gx, gy, gz
3155665588,-83,-14208,105,113,-647,178
3155685577,-1863,-16100,1087,197,-426,178
3155705566,-1770,-17360,1246,214,-123,170
3155725555,-2568,-18228,977,199,150,158
3155745544,-2732,-19269,1148,104,985,155
3155765533,-459,-19123,1784,-37,1502,165
3155785522,-962,-19328,867,-185,1051,140
3155805511,-505,-20252,-534,-332,332,85
3155825500,-1297,-20695,-794,-459,-48,112
3155845489,-2653,-20038,-1571,-529,-129,165
3155865478,-3008,-19416,-1716,-526,-177,162
3155885467,-3518,-18386,-989,-486,-187,137
3155905456,-3982,-17677,-481,-389,31,118
3155925445,-3048,-17885,-1408,-262,424,90
3155945434,-2447,-17713,-1921,-128,730,67
3155965423,-2532,-17293,-1255,-20,909,47
3155985412,-2334,-17248,-194,33,1066,52
3156005401,-2452,-16969,-116,67,1158,73
3156025390,-1583,-16223,-1272,63,1234,91
3156045379,-934,-16079,-1603,-10,1095,138
3156065368,-658,-16172,-520,-105,865,198
3156085357,416,-15935,-546,-223,568,265
3156105346,442,-15266,-1923,-370,104,316
3156125335,-1974,-14046,-3359,-506,-371,310
3156145324,-2068,-14258,-2379,-565,-463,343
3156165313,-1771,-15616,518,-531,-219,408
3156185302,-3209,-15453,-751,-443,-68,418
3156205291,-3442,-15327,-2062,-337,-9,352
3156225280,-3412,-15756,-2511,-227,-11,251
3156245269,-3072,-16503,-1296,-120,105,181
3156265258,-1728,-17130,-34,-73,289,184
3156285247,-1320,-16427,-1008,-117,119,194
3156305236,-2539,-15929,18,-264,-166,182
3156325225,-3646,-15304,191,-423,-256,157
3156345214,-3421,-14281,142,-516,-116,142
3156365203,-3034,-12701,-1074,-521,-17,150
3156385192,-3600,-10939,-2484,-426,-23,183
3156405181,-4207,-9762,-3291,-193,47,226
3156425170,-3549,-10187,-2747,59,173,246
3156445159,-3026,-10642,-2285,102,49,260
3156465148,-3762,-11081,-2294,-20,-161,264
3156485137,-3813,-11625,-1871,-162,-268,238
3156505126,-3761,-11908,-2570,-256,-358,194
3156525115,-3969,-13142,-3890,-255,-350,162
3156545104,-3630,-13923,-3181,-148,-324,114
3156565093,-4101,-15311,-2173,-27,-363,46
3156585083,-4294,-16354,-2682,50,-386,-13
3156605072,-4061,-17131,-2087,93,-357,-63
3156625061,-3845,-17773,-1768,93,-330,-106
3156645050,-3531,-17870,-1872,52,-336,-128
3156665039,-3933,-17697,-1753,8,-326,-125
3156685028,-3628,-17240,-1736,-18,-271,-117
3156705017,-3377,-16779,-2269,-41,-229,-83
3156725006,-3373,-16241,-2234,-44,-183,-34
3156744995,-3602,-15774,-2353,-25,-123,17
3156764984,-3978,-15037,-3489,39,15,52
3156784973,-4009,-14756,-3398,137,108,53
3156804962,-4223,-15037,-3358,219,133,38
3156824951,-3859,-15377,-3765,265,155,14
3156844940,-3525,-15994,-2838,254,159,22
3156864929,-4495,-16342,-2912,199,259,62
3156884918,-4429,-16606,-2862,122,465,88
3156904907,-3846,-16609,-2503,68,561,76
3156924896,-4418,-16565,-2900,60,603,32
3156944885,-4650,-16478,-2976,63,655,-19
3156964874,-3897,-16403,-3322,40,664,-42
3156984863,-4059,-16378,-3524,3,664,-23
3157004852,-4251,-16258,-3816,-2,680,-7
3157024841,-4322,-16097,-3841,4,651,-9
3157044830,-4359,-15908,-3704,0,576,-19
3157064819,-4404,-15831,-3325,-20,520,-22
3157084808,-4211,-15721,-3537,-37,541,-11
3157104797,-3946,-15502,-3952,-55,558,8
3157124786,-4239,-15410,-3252,-78,539,23
3157144775,-4218,-15404,-3276,-91,511,29
3157164764,-3633,-15245,-4006,-99,486,41
3157184753,-3525,-15331,-3504,-118,461,91
3157204742,-3936,-15612,-3197,-119,487,141
3157224731,-3774,-15476,-3735,-117,490,155
3157244720,-3806,-15554,-3335,-133,439,158
3157264709,-3728,-15678,-3342,-148,412,168
3157284698,-3384,-15622,-4018,-156,395,182
3157304687,-3514,-15735,-3843,-166,323,195
3157324676,-3963,-15841,-3594,-169,278,201
3157344665,-3700,-15610,-3790,-164,286,199
3157364654,-3548,-15431,-3720,-157,208,182
3157384643,-3635,-15346,-3751,-154,119,169
3157404632,-3837,-15375,-3977,-147,86,159
3157424621,-3680,-15426,-3258,-140,57,144
3157444610,-3829,-15374,-3290,-136,-28,111
3157464599,-3614,-15128,-3720,-135,-74,90
3157484588,-3898,-15024,-3580,-131,-67,81
3157504577,-4165,-14905,-3482,-122,-86,48
3157524566,-3951,-14868,-3397,-109,-99,11
3157544555,-3849,-14577,-3856,-113,-109,-2
3157564544,-3675,-14486,-4073,-129,-153,-10
3157584533,-3841,-14544,-4402,-131,-194,3
3157604522,-3733,-14464,-4442,-102,-186,29
3157624511,-3547,-14358,-4449,-86,-187,72
3157644500,-3994,-14328,-4825,-80,-243,103
3157664489,-4125,-14292,-4356,-78,-299,105
3157684478,-3976,-14275,-4548,-86,-332,118
3157704467,-4431,-14561,-4454,-87,-334,148
3157724456,-4868,-14938,-4966,-122,-375,150
3157744445,-5271,-15151,-5465,-171,-373,151
3157764434,-5649,-15312,-5034,-218,-214,172
3157784423,-5915,-15274,-5769,-282,-157,166
3157804412,-6098,-15414,-6503,-350,-124,148
3157824401,-6427,-15805,-7031,-460,-85,146
3157844390,-6770,-15915,-7095,-595,-41,159
3157864379,-6897,-15800,-7401,-704,68,201
3157884368,-6799,-15850,-8712,-827,164,283
3157904357,-7290,-15779,-10030,-957,209,359
3157924346,-8234,-15752,-11002,-1113,231,418
3157944335,-8396,-15490,-11539,-1275,319,468
3157964324,-8198,-15266,-11262,-1441,375,546
3157984313,-8279,-15032,-11200,-1624,330,669
3158004302,-8590,-15128,-11510,-1783,359,830
3158024291,-8982,-14860,-13009,-1947,375,964
3158044281,-9254,-14397,-14248,-2101,361,1054
3158064270,-9235,-13807,-13893,-2239,375,1114
3158084259,-8834,-13435,-13694,-2373,396,1186
3158104248,-8922,-13292,-14220,-2523,394,1271
3158124237,-8570,-12878,-14496,-2666,343,1350
3158144226,-8932,-12263,-15443,-2780,314,1405
3158164215,-8233,-11544,-15307,-2881,349,1419
3158184204,-8070,-10510,-15457,-3004,323,1439
3158204193,-7913,-10141,-15666,-3096,304,1441
3158224182,-7060,-9060,-14970,-3192,302,1453
3158244171,-7318,-8046,-14991,-3271,302,1480
3158264160,-7175,-7104,-14822,-3333,319,1473
3158284149,-6995,-6080,-14486,-3372,343,1446
3158304138,-6792,-4874,-14707,-3385,324,1405
3158324127,-6438,-3938,-13020,-3361,379,1356
3158344116,-5635,-2240,-11936,-3350,381,1308
3158364105,-5461,-1019,-11835,-3324,343,1262
3158384094,-4908,74,-10957,-3260,341,1215
3158404083,-4497,1563,-10228,-3180,287,1174
3158424072,-4300,3040,-9230,-3051,182,1123
3158444061,-3858,4342,-7806,-2843,171,1060
3158464050,-3519,5735,-6447,-2593,139,988
3158484039,-3012,6826,-5132,-2308,39,899
3158504028,-3093,7891,-4881,-1997,-117,812
3158524017,-2986,8471,-4085,-1660,-195,733
3158544006,-2876,9236,-3357,-1370,-291,646
3158563995,-2740,9950,-3489,-1100,-347,569
3158583984,-3032,10670,-4560,-861,-411,503
3158603973,-3569,11141,-4651,-622,-424,418
3158623962,-3477,11726,-4657,-385,-455,295
3158643951,-3126,12123,-4350,-150,-470,183
3158663940,-3262,12371,-4446,51,-501,72
3158683929,-3770,12459,-4347,256,-511,-51
3158703918,-4572,12276,-4122,482,-439,-182
3158723907,-4408,11970,-3593,718,-320,-327
3158743896,-3513,11603,-3789,911,-280,-436
3158763885,-4055,11188,-4868,1084,-328,-510
3158783874,-5077,10463,-6333,1304,-226,-619
3158803863,-4581,9760,-5605,1487,-148,-780
3158823852,-3893,9518,-6106,1613,-169,-918
3158843841,-4490,8757,-6801,1742,-132,-984
3158863830,-5651,7587,-7598,1896,3,-1053
3158883819,-5543,6441,-7880,2071,162,-1154
3158903808,-5257,5565,-8860,2190,106,-1222
3158923797,-6191,4642,-8968,2262,55,-1243
3158943786,-7145,3419,-9404,2394,214,-1285
3158963775,-5543,2246,-10957,2535,358,-1340
3158983764,-5952,589,-12583,2549,80,-1347
3159003753,-7638,-514,-12034,2572,-167,-1395
3159023742,-7686,-1402,-11286,2671,-22,-1442
3159043731,-5842,-2606,-12106,2741,25,-1450
3159063720,-6035,-3964,-13726,2731,-265,-1413
3159083709,-8026,-5201,-15028,2771,-413,-1388
3159103698,-7989,-6384,-13532,2898,-171,-1399
3159123687,-6731,-7101,-11404,2886,-181,-1413
3159143676,-7056,-7569,-12696,2781,-466,-1439
3159163665,-8853,-8983,-15268,2842,-500,-1474
3159183654,-8475,-10932,-12923,3010,-193,-1506
3159203643,-7574,-12199,-11487,2957,-202,-1515
3159223632,-7922,-12639,-11324,2761,-435,-1492
3159243621,-9185,-13588,-14265,2654,-450,-1453
3159263610,-8851,-14960,-13830,2639,-180,-1343
3159283599,-9100,-15550,-11976,2510,-144,-1230
3159303588,-8828,-14676,-11843,2342,-228,-1189
3159323577,-8601,-14488,-12370,2269,-217,-1146
3159343566,-8834,-15361,-11545,2215,-185,-1096
3159363555,-8532,-15475,-10857,2135,-174,-1018
3159383544,-8111,-15122,-9239,2058,-177,-924
3159403533,-7821,-15217,-8361,1957,-222,-851
3159423522,-7943,-16047,-8382,1841,-228,-791
3159443511,-7605,-16541,-8185,1707,-164,-703
3159463500,-7696,-16619,-7636,1547,-156,-614
3159483489,-7514,-16410,-7258,1375,-202,-568
3159503479,-6951,-16295,-6469,1210,-215,-519
3159523468,-7070,-16271,-5598,1046,-197,-432
3159543457,-6965,-16200,-5519,900,-168,-347
3159563446,-6851,-15959,-5839,773,-162,-289
3159583435,-6942,-15619,-5888,652,-168,-255
3159603424,-6707,-15311,-5253,549,-160,-228
3159623413,-6417,-15021,-4776,458,-156,-184
3159643402,-5712,-15020,-3994,385,-131,-122
3159663391,-5644,-15114,-4080,284,-152,-44
3159683380,-5832,-15158,-4108,180,-101,38
3159703369,-5945,-15119,-4217,65,-59,98
3159723358,-6059,-15032,-4700,-24,-28,121
3159743347,-5668,-15073,-4699,-66,30,131
3159763336,-5594,-15271,-4012,-117,32,150
3159783325,-5578,-15410,-3370,-183,71,180
3159803314,-5461,-15499,-3531,-234,129,217
3159823303,-5574,-15668,-3897,-273,160,247
3159843292,-5763,-15766,-4399,-335,187,257
3159863281,-5837,-15721,-4552,-426,252,254
3159883270,-5998,-15728,-4411,-550,250,247
3159903259,-6086,-15733,-4346,-685,238,252
3159923248,-6078,-15681,-4543,-815,360,321
3159943237,-6826,-15723,-5903,-964,403,407
3159963226,-7793,-15809,-7155,-1097,467,449
3159983215,-7810,-15710,-7802,-1255,511,460
3160003204,-7484,-15515,-8315,-1396,494,485
3160023193,-7425,-15589,-8539,-1509,480,560
3160043182,-7744,-15561,-8941,-1627,434,654
3160063171,-7897,-15263,-9850,-1726,390,731
3160083160,-8206,-14943,-10971,-1805,343,785
3160103149,-8163,-14588,-10955,-1871,365,835
3160123138,-8025,-14159,-10881,-1957,393,882
3160143127,-8294,-14044,-11546,-2069,385,921
3160163116,-8417,-13950,-12008,-2185,392,964
3160183105,-8421,-13347,-12235,-2304,417,1021
3160203094,-8609,-12601,-13229,-2405,495,1085
3160223083,-8442,-12072,-13437,-2500,602,1120
3160243072,-8367,-11127,-14010,-2610,583,1134
3160263061,-8231,-10374,-14428,-2675,614,1151
3160283050,-8173,-9797,-14422,-2711,685,1177
3160303039,-7990,-9148,-14735,-2757,729,1189
3160323028,-7728,-8591,-14544,-2807,774,1198
3160343017,-7501,-7672,-14551,-2865,764,1202
3160363006,-7160,-6856,-14242,-2903,755,1184
3160382995,-7051,-5859,-14520,-2921,774,1166
3160402984,-6365,-4956,-13556,-2916,755,1118
3160422973,-5829,-3680,-12871,-2910,618,1045
3160442962,-5699,-2387,-12878,-2852,545,986
3160462951,-5384,-1865,-12765,-2724,598,916
3160482940,-4761,-1257,-12453,-2627,508,817
3160502929,-4171,-103,-11703,-2548,402,752
3160522918,-3542,1354,-10704,-2482,316,739
3160542907,-3506,2569,-10734,-2409,234,740
3160562896,-4096,3556,-11339,-2298,124,706
3160582885,-3842,4678,-10791,-2124,110,659
3160602874,-3254,6021,-9755,-1952,75,626
3160622863,-3290,6970,-8603,-1791,48,618
3160642852,-3258,7844,-7925,-1655,49,587
3160662841,-3236,8700,-8391,-1527,66,543
3160682830,-3442,9402,-8716,-1397,37,488
3160702819,-3666,10177,-8436,-1244,20,417
3160722808,-3586,10714,-7138,-1059,50,342
3160742797,-3138,11107,-6307,-888,100,272
3160762786,-2852,11257,-6823,-737,98,218
3160782775,-3625,11192,-7365,-588,55,154
3160802764,-3767,11443,-6612,-390,75,49
3160822753,-3416,11472,-5127,-189,73,-58
3160842742,-2458,11441,-5397,-7,24,-134
3160862731,-2756,11217,-6357,184,-46,-171
3160882720,-3101,11054,-6730,410,-104,-230
3160902709,-2621,11006,-5859,647,-181,-310
3160922698,-2277,10807,-4889,853,-264,-366
3160942687,-2662,10390,-7458,1065,-300,-400
3160962677,-3281,9212,-8703,1333,-233,-425
3160982666,-3407,8430,-7697,1511,-300,-500
3161002655,-3216,8115,-6967,1606,-420,-573
3161022644,-3472,7528,-8550,1701,-414,-597
3161042633,-4913,6297,-10766,1852,-295,-617
3161062622,-5329,5366,-11556,2013,-239,-714
3161082611,-5425,4637,-10647,2113,-278,-838
3161102600,-4590,4372,-10239,2135,-277,-893
3161122589,-5247,3632,-12175,2141,-257,-861
3161142578,-6428,2398,-13329,2202,-235,-869
3161162567,-6456,1665,-12635,2282,-225,-928
3161182556,-5684,1622,-12572,2315,-258,-969
3161202545,-5767,655,-13517,2340,-300,-952
3161222534,-6896,-1096,-13744,2397,-311,-952
3161242523,-7216,-2260,-14103,2465,-341,-1010
3161262512,-6586,-3297,-13406,2488,-401,-1067
3161282501,-6725,-4148,-12869,2442,-434,-1039
3161302490,-7717,-5076,-13944,2461,-356,-1012
3161322479,-7841,-6462,-13691,2529,-318,-1058
3161342468,-7588,-7685,-13714,2559,-352,-1127
3161362457,-7302,-8303,-13484,2518,-406,-1152
3161382446,-7588,-9105,-12221,2456,-436,-1134
3161402435,-8316,-10024,-13713,2464,-369,-1116
3161422424,-7858,-11157,-12820,2503,-243,-1102
3161442413,-7414,-11535,-12653,2472,-238,-1081
3161462402,-7261,-11517,-12023,2399,-386,-1061
3161482391,-8427,-12326,-13516,2410,-398,-1062
3161502380,-7725,-13642,-11982,2434,-237,-1060
3161522369,-7353,-14064,-10121,2320,-262,-1006
3161542358,-7569,-13981,-10372,2205,-383,-963
3161562347,-7612,-14933,-10832,2173,-374,-916
3161582336,-7994,-15919,-10912,2113,-348,-842
3161602325,-7411,-15934,-9524,2026,-343,-769
3161622314,-7342,-15557,-8585,1935,-438,-720
3161642303,-7408,-15614,-8268,1853,-524,-720
3161662292,-7195,-15754,-7922,1751,-560,-724
3161682281,-6957,-15791,-7490,1646,-536,-679
3161702270,-6906,-15896,-6792,1538,-519,-609
3161722259,-6809,-16111,-5755,1404,-555,-569
3161742248,-6330,-16133,-5491,1242,-594,-538
3161762237,-6531,-16182,-5435,1095,-576,-479
3161782226,-6482,-16016,-5475,969,-536,-430
3161802215,-6246,-15750,-5061,859,-452,-378
3161822204,-5901,-15557,-4684,758,-385,-322
3161842193,-5930,-15452,-4428,659,-361,-286
3161862182,-5824,-15534,-4191,564,-293,-252
3161882171,-5485,-15598,-3990,465,-229,-216
3161902160,-5358,-15569,-3648,362,-172,-176
3161922149,-5469,-15505,-3581,254,-141,-147
3161942138,-5364,-15609,-3130,160,-77,-114
3161962127,-5216,-15672,-2988,67,-14,-78
3161982116,-5298,-15684,-2790,-7,32,-51
3162002105,-5262,-15671,-2704,-68,73,-34
3162022094,-5021,-15670,-2624,-111,113,-9
3162042083,-5033,-15803,-2596,-149,144,22
3162062072,-4980,-15719,-2621,-187,167,42
3162082061,-5057,-15634,-2498,-227,153,52
3162102050,-5010,-15680,-2749,-281,147,67
3162122039,-5015,-15758,-2699,-342,167,102
3162142028,-5308,-15715,-3080,-414,176,146
3162162017,-5496,-15704,-3573,-484,176,182
3162182006,-5769,-15802,-3747,-571,182,233
3162201995,-6110,-16039,-3598,-700,231,298
3162221984,-6597,-16039,-5056,-841,264,356
3162241973,-6727,-16073,-5804,-951,307,424
3162261962,-7364,-16167,-6686,-1079,340,501
3162281951,-7582,-16049,-7128,-1209,410,555
3162301940,-7555,-15778,-7407,-1353,436,590
3162321929,-7746,-15507,-8225,-1504,420,635
3162341918,-7851,-15571,-8630,-1633,479,712
3162361907,-7777,-15528,-8985,-1749,594,805
3162381896,-8013,-15437,-9318,-1875,637,868
3162401885,-8097,-15238,-9881,-2006,609,904
3162421875,-8043,-15038,-10543,-2115,605,945
3162441864,-8148,-14755,-10929,-2186,704,1021
3162461853,-8000,-14494,-10860,-2258,755,1083
3162481842,-8257,-14029,-11687,-2353,691,1122
3162501831,-8490,-13491,-12322,-2409,669,1141
3162521820,-7934,-12804,-12459,-2438,732,1167
3162541809,-7928,-12214,-12812,-2497,746,1198
3162561798,-7645,-11446,-13054,-2581,662,1196
3162581787,-7695,-10663,-13646,-2637,592,1210
3162601776,-7232,-9743,-13212,-2655,608,1241
3162621765,-7139,-8478,-13318,-2678,574,1269
3162641754,-7192,-7618,-14110,-2666,536,1261
3162661743,-7464,-6980,-14251,-2627,503,1215
3162681732,-6913,-6465,-14359,-2572,542,1161
3162701721,-6421,-5599,-13848,-2543,593,1155
3162721710,-6035,-4644,-13491,-2570,594,1140
3162741699,-5718,-3560,-13355,-2608,566,1113
3162761688,-5701,-2139,-13273,-2624,544,1092
3162781677,-5814,-867,-14653,-2557,602,1063
3162801666,-5535,-411,-14610,-2421,711,1020
3162821655,-4885,337,-13367,-2330,694,958
3162841644,-3959,1847,-11885,-2301,653,932
3162861633,-3137,3385,-10418,-2302,679,947
3162881622,-3310,4635,-11032,-2294,616,923
3162901611,-3655,5379,-11210,-2187,541,849
3162921600,-3251,6257,-10548,-1999,483,754
3162941589,-2378,7351,-8652,-1770,391,652
3162961578,-2059,8057,-7246,-1546,278,570
3162981567,-1957,8384,-6573,-1332,204,468
3163001556,-1417,8631,-6589,-1118,145,367
3163021545,-1347,8896,-6836,-908,9,286
3163041534,-1592,9255,-6985,-686,-143,201
3163061523,-1641,9558,-6666,-441,-216,108
3163081512,-1236,9850,-6632,-207,-245,32
3163101501,-1182,9939,-7103,-10,-322,-29
3163121490,-1655,9968,-7752,184,-408,-98
3163141479,-2058,9953,-8075,387,-443,-175
3163161468,-2177,9829,-7939,585,-409,-239
3163181457,-2116,9637,-7709,735,-416,-296
3163201446,-2932,9251,-8870,880,-454,-349
3163221435,-3556,8676,-9037,1064,-434,-423
3163241424,-3920,8297,-9677,1242,-408,-510
3163261413,-3825,7896,-8846,1399,-385,-595
3163281402,-4067,7495,-8622,1499,-389,-675
3163301391,-4070,7009,-9480,1597,-324,-745
3163321380,-4527,6040,-10736,1722,-279,-811
3163341369,-4910,4985,-11829,1871,-296,-890
3163361358,-4942,4129,-12031,2004,-268,-957
3163381347,-4653,3116,-10677,2097,-210,-989
3163401336,-4720,1980,-10952,2128,-221,-1008
3163421325,-4859,1110,-13213,2152,-317,-1023
3163441314,-5880,-178,-14172,2230,-358,-1019
3163461303,-6190,-1148,-13412,2312,-331,-1022
3163481292,-6080,-1497,-12084,2351,-296,-1015
3163501281,-5244,-2201,-12714,2376,-326,-1021
3163521270,-6848,-3808,-15239,2384,-480,-1034
3163541259,-7626,-5077,-14728,2439,-380,-1055
3163561248,-7190,-5529,-12816,2459,-268,-1072
3163581237,-6390,-6076,-12151,2433,-318,-1080
3163601226,-6734,-7097,-13379,2404,-492,-1102
3163621215,-8223,-8905,-14134,2429,-467,-1140
3163641204,-7695,-9823,-12745,2463,-412,-1170
3163661193,-7450,-10197,-12279,2442,-509,-1173
3163681182,-7630,-11148,-12844,2440,-537,-1164
3163701171,-8288,-12342,-12943,2426,-498,-1141
3163721160,-8241,-12895,-12855,2392,-429,-1118
3163741149,-7501,-13048,-11232,2340,-428,-1093
3163761138,-7536,-13314,-11314,2263,-514,-1068
3163781127,-7833,-14159,-11709,2215,-546,-1049
3163801116,-7995,-15150,-11376,2170,-485,-1007
3163821105,-7401,-15228,-9718,2077,-481,-940
3163841094,-7241,-15012,-8499,1973,-572,-891
3163861083,-7283,-15161,-8530,1914,-613,-874
3163881072,-7590,-15829,-8752,1884,-550,-857
3163901062,-7279,-16248,-7981,1828,-461,-816
3163921051,-6907,-16369,-6994,1741,-425,-753
3163941040,-6359,-16392,-6204,1627,-452,-707
3163961029,-6258,-16552,-5857,1499,-482,-667
3163981018,-6232,-16683,-5619,1371,-461,-618
3164001007,-5932,-16608,-5134,1239,-402,-545
3164020996,-5956,-16305,-5078,1106,-426,-481
3164040985,-5893,-16085,-4607,995,-422,-426
3164060974,-5992,-16091,-4292,899,-408,-390
3164080963,-5840,-15929,-4050,824,-385,-368
3164100952,-5660,-15818,-3861,766,-319,-325
3164120941,-5648,-15740,-3496,702,-252,-263
3164140930,-5629,-15895,-2920,620,-184,-206
3164160919,-5472,-15974,-2803,520,-172,-169
3164180908,-5481,-16086,-2748,420,-171,-138
3164200897,-5365,-16089,-3024,315,-153,-102
3164220886,-5329,-16030,-2777,222,-96,-54
3164240875,-5492,-15994,-2608,118,-63,-16
3164260864,-5362,-15825,-2862,9,-53,14
3164280853,-5129,-15781,-2921,-86,-37,59
3164300842,-5467,-15820,-3369,-188,-28,115
3164320831,-5713,-16084,-3640,-300,18,173
3164340820,-5778,-16286,-3764,-438,37,236
3164360809,-5777,-16334,-3394,-606,83,326
3164380798,-6134,-16200,-4546,-786,127,419
3164400787,-6484,-16432,-4983,-936,179,506
3164420776,-6850,-16542,-5633,-1117,248,591
3164440765,-6908,-16531,-5609,-1309,352,666
3164460754,-7256,-16378,-6550,-1497,334,725
3164480743,-7446,-16370,-7224,-1635,346,782
3164500732,-7620,-16357,-7570,-1749,402,845
3164520721,-7785,-16230,-8047,-1852,474,893
3164540710,-7788,-16133,-8687,-1952,542,921
3164560699,-7818,-16112,-8890,-2060,579,943
3164580688,-8042,-15955,-9702,-2168,589,964
3164600677,-7994,-15917,-9822,-2258,626,989
3164620666,-7924,-15523,-10380,-2336,671,1038
3164640655,-8066,-15117,-10474,-2410,762,1093
3164660644,-8186,-14556,-11499,-2506,772,1111
3164680633,-8523,-14233,-12627,-2568,788,1103
3164700622,-8387,-13782,-13125,-2617,868,1100
3164720611,-7980,-12906,-12657,-2688,865,1106
3164740600,-8319,-11935,-13250,-2753,865,1120
3164760589,-8012,-11358,-13244,-2802,916,1115
3164780578,-8279,-10789,-14299,-2868,840,1091
3164800567,-7952,-9743,-13957,-2896,772,1075
3164820556,-7079,-8093,-12880,-2891,790,1095
3164840545,-6816,-6655,-12453,-2881,742,1107
3164860534,-7039,-5754,-13691,-2854,683,1066
3164880523,-6742,-5429,-13753,-2798,615,1003
3164900512,-6246,-4376,-12778,-2753,500,981
3164920501,-5591,-2774,-11685,-2692,481,982
3164940490,-5398,-1801,-11525,-2626,427,946
3164960479,-5591,-1277,-12365,-2555,268,881
3164980468,-5505,-438,-12560,-2452,233,861
3165000457,-4811,754,-11391,-2356,205,863
3165020446,-4180,2431,-10676,-2269,142,882
3165040435,-4086,3514,-10208,-2165,142,915
3165060424,-4041,4669,-10532,-2069,144,923
3165080413,-3867,5698,-10704,-1947,153,922
3165100402,-3679,6597,-10276,-1804,113,904
3165120391,-3342,7513,-9756,-1646,114,873
3165140380,-2698,8304,-8502,-1494,83,822
3165160369,-2508,9055,-7810,-1365,24,780
3165180358,-2534,9594,-7534,-1211,3,735
3165200347,-2734,9766,-7035,-1024,-7,661
3165220336,-2428,10307,-6714,-828,-54,554
3165240325,-2277,10716,-6432,-606,-60,454
3165260314,-1834,10970,-5686,-386,-120,341
3165280303,-1908,11108,-5909,-166,-205,222
3165300292,-1735,10985,-6108,75,-242,86
3165320281,-1789,10698,-7147,308,-317,-65
3165340270,-2032,10201,-7962,545,-379,-224
3165360260,-1913,9847,-8111,742,-415,-370
3165380249,-1763,9513,-7771,890,-406,-463
3165400238,-1742,9191,-8466,996,-397,-515
3165420227,-2472,8669,-9457,1098,-358,-540
3165440216,-2945,8232,-9520,1198,-325,-581
3165460205,-3507,7976,-10144,1304,-317,-637
3165480194,-3685,7616,-9589,1424,-323,-714
3165500183,-4071,7206,-9847,1524,-298,-781
3165520172,-4746,6295,-9997,1655,-265,-852
3165540161,-4871,5428,-10811,1798,-299,-949
3165560150,-5720,4415,-11241,1935,-383,-1048
3165580139,-5446,3577,-11141,2070,-328,-1119
3165600128,-5148,2512,-9959,2162,-299,-1138
3165620117,-6025,1190,-11479,2211,-391,-1171
3165640106,-6299,-313,-12134,2291,-400,-1214
3165660095,-6314,-1361,-13277,2338,-371,-1208
3165680084,-7134,-2368,-13375,2375,-412,-1193
3165700073,-7306,-3414,-12652,2426,-405,-1205
3165720062,-7258,-4205,-13401,2441,-409,-1215
3165740051,-7485,-5123,-14010,2430,-419,-1218
3165760040,-8301,-6177,-15115,2400,-415,-1226
3165780029,-8574,-6982,-13672,2364,-360,-1245
3165800018,-8279,-7467,-13102,2349,-363,-1272
3165820007,-8396,-7973,-14728,2360,-408,-1291
3165839996,-8645,-9270,-14585,2392,-261,-1282
3165859985,-8741,-10255,-13004,2350,-252,-1274
3165879974,-8493,-10567,-11690,2268,-351,-1266
3165899963,-8075,-10849,-13281,2236,-331,-1243
3165919952,-8239,-11901,-12873,2208,-317,-1205
3165939941,-8754,-12602,-12215,2154,-395,-1178
3165959930,-8490,-12624,-12153,2121,-412,-1136
3165979919,-7901,-13005,-10348,2095,-357,-1064
3165999908,-8076,-13631,-9275,2012,-416,-990
3166019897,-8215,-14154,-9655,1943,-485,-942
3166039886,-8275,-14722,-10251,1940,-404,-885
3166059875,-7816,-15060,-9175,1922,-314,-806
3166079864,-7614,-15135,-8167,1855,-347,-756
3166099853,-7210,-15147,-7607,1763,-432,-745
3166119842,-6982,-15532,-6945,1671,-425,-724
3166139831,-6810,-15915,-6788,1578,-357,-667
3166159820,-6592,-16267,-6429,1503,-251,-586
3166179809,-6408,-16414,-6038,1406,-230,-515
3166199798,-6158,-16321,-5692,1302,-243,-462
3166219787,-6147,-16218,-5151,1210,-262,-428
3166239776,-6038,-16081,-4800,1119,-262,-399
3166259765,-5762,-16022,-4477,1039,-186,-352
3166279754,-5583,-15977,-4343,960,-155,-308
3166299743,-5722,-16014,-3965,874,-132,-272
3166319732,-5675,-15999,-3692,779,-120,-254
3166339721,-5298,-15960,-3586,691,-45,-225
3166359710,-5117,-15915,-3304,602,-8,-195
3166379699,-5090,-15918,-3012,510,1,-179
3166399688,-4952,-15855,-3198,417,25,-163
3166419677,-4733,-15767,-3083,335,58,-137
3166439666,-4879,-15793,-2725,253,31,-117
3166459655,-4839,-15778,-2882,168,30,-100
3166479644,-4650,-15779,-2918,93,57,-79
3166499633,-4539,-15805,-2678,23,65,-50
3166519622,-4638,-15739,-2569,-45,29,-33
3166539611,-4828,-15639,-2747,-120,-42,-31
3166559600,-4928,-15736,-2854,-207,-63,-2
3166579589,-4968,-16094,-2923,-301,-51,49
3166599578,-5199,-16295,-3253,-412,-60,102
3166619567,-5630,-16563,-3162,-550,-21,169
3166639556,-6105,-16644,-3795,-718,89,249
3166659545,-6497,-16712,-4995,-893,211,331
3166679534,-6734,-16773,-5910,-1080,273,414
3166699523,-7209,-16800,-6826,-1291,324,496
3166719512,-7899,-16714,-7472,-1517,374,570
3166739501,-7797,-16778,-8155,-1719,504,667
3166759490,-7603,-16560,-8563,-1904,598,780
3166779479,-8365,-16327,-9597,-2090,588,875
